id,customer_id,order_time
342,342,1702580721
343,343,1680972311
344,344,1680228357
345,345,1673875859
346,346,1694395407
347,347,1701199657
348,348,1693598239
349,349,1672708242
350,350,1693506724
351,351,1692261207
352,352,1691525923
353,353,1691002450
354,354,1681764191
355,355,1679322405
356,356,1696992847
357,357,1677906423
358,358,1683074046
359,359,1692610842
360,360,1691455856
361,361,1672706295
362,362,1678648025
363,363,1700431109
364,364,1683494290
365,365,1700836155
366,366,1701344735
367,367,1690345747
368,368,1679123922
369,369,1699532895
370,370,1692528807
371,371,1698946090
372,372,1691347151
373,373,1691422163
374,374,1674618759
375,375,1686706762
376,376,1676021249
377,377,1699596158
378,378,1677599488
379,379,1686385651
380,380,1688943801
381,381,1698579595
382,382,1681163056
383,383,1684178098
384,384,1690217650
385,385,1691492969
386,386,1677052835
387,387,1682496322
388,388,1680823840
389,389,1684048925
390,390,1700728292
391,391,1697650122
392,392,1688654609
393,393,1688736056
394,394,1676092261
395,395,1692077865
396,396,1685208336
397,397,1684633999
398,398,1701117862
399,399,1676571777
400,400,1690684963
401,401,1692801357
402,402,1686751041
403,403,1686209679
404,404,1699428717
405,405,1687100665
406,406,1676867601
407,407,1703263959
408,408,1674028535
409,409,1675413464
410,410,1677037175
411,411,1699334958
412,412,1703225115
413,413,1689225530
414,414,1682997780
415,415,1700589792
416,416,1687507943
417,417,1673437593
418,418,1681708597
419,419,1677463696
420,420,1675578722
421,421,1694438454
422,422,1704003796
423,423,1698519472
424,424,1693153410
425,425,1687823832
426,426,1676096821
427,427,1680901739
428,428,1677887681
429,429,1674592520
430,430,1702819023
431,431,1688721326
432,432,1699041748
433,433,1685682353
434,434,1691615531
435,435,1690934801
436,436,1699709013
437,437,1697248182
438,438,1701971078
439,439,1691179973
440,440,1702792529
441,441,1698763266
442,442,1693235809
443,443,1674989295
444,444,1674436530
445,445,1687647048
446,446,1684158958
447,447,1689366650
448,448,1693358076
449,449,1682165960
450,450,1693686449
451,451,1687960759
452,452,1675932937
453,453,1680557256
454,454,1697166333
455,455,1703717033
456,456,1675433689
457,457,1673024363
458,458,1689403725
459,459,1695339971
460,460,1678442126
461,461,1698311783
462,462,1690483121
463,463,1673548945
464,464,1694948839
465,465,1679422421
466,466,1693839725
467,467,1702734234
468,468,1693101864
469,469,1672903949
470,470,1672565495
471,471,1689160830
472,472,1686057754
473,473,1703504329
474,474,1689722304
475,475,1683709454
476,476,1674182046
477,477,1689777394
478,478,1691087739
479,479,1684775000
480,480,1691862530
481,481,1686779375
482,482,1677026977
483,483,1683458429
484,484,1702512240
485,485,1694895190
486,486,1682348137
487,487,1690028134
488,488,1700625084
489,489,1680397115
490,490,1685987301
491,491,1687200339
492,492,1692090681
493,493,1684338429
494,494,1692752823
495,495,1700799904
496,496,1690111168
497,497,1690738427
498,498,1701531960
499,499,1689524112
500,500,1693191627
501,501,1674781303
502,502,1697063638
503,503,1697927766
504,504,1681223628
505,505,1683837859
506,506,1699116730
507,507,1679582482
508,508,1694520943
509,509,1683068393
510,510,1702132633
511,511,1677740729
512,512,1703438483
513,513,1673019147
514,514,1674041649
515,515,1674900623
516,516,1695130529
517,517,1681930415
518,518,1695388423
519,519,1680357601
520,520,1691961186
521,521,1688697898
522,522,1676830396
523,523,1677140331
524,524,1674950583
525,525,1680712611
526,526,1688188735
527,527,1696759435
528,528,1695083217
529,529,1678940795
530,530,1698512477
531,531,1697472907
532,532,1689169658
533,533,1699575456
534,534,1701996341
535,535,1692659992
536,536,1682761911
537,537,1697287586
538,538,1684684146
539,539,1676829288
540,540,1703108547
541,541,1673696508
542,542,1678015798
543,543,1685176416
544,544,1691803122
545,545,1673212192
546,546,1702463588
547,547,1674877263
548,548,1678238689
549,549,1699490719
550,550,1693782793
551,551,1677604990
552,552,1679316291
553,553,1697942436
554,554,1701796874
555,555,1702847420
556,556,1692740837
557,557,1674007204
558,558,1699561369
559,559,1686690060
560,560,1682781664
561,561,1672595135
562,562,1698214147
563,563,1704005845
564,564,1674527529
565,565,1696323456
566,566,1694081599
567,567,1674192966
568,568,1697420976
569,569,1701947830
570,570,1674364891
571,571,1697897755
572,572,1684102183
573,573,1700102127
574,574,1679467180
575,575,1697538097
576,576,1698543633
577,577,1684066140
578,578,1701527030
579,579,1694955824
580,580,1682925100
581,581,1678208673
582,582,1682297535
583,583,1688392870
584,584,1690458305
585,585,1690212083
586,586,1686405429
587,587,1689140852
588,588,1695427016
589,589,1680528836
590,590,1702141491
591,591,1683624462
592,592,1695183228
593,593,1692005703
594,594,1697222534
595,595,1695614150
596,596,1694534858
597,597,1703367249
598,598,1680827202
599,599,1690575085
600,600,1696788252
601,601,1685288055
602,602,1700966246
603,603,1703160669
604,604,1682911170
605,605,1700074936
606,606,1700491549
607,607,1674187085
608,608,1701203771
609,609,1700749395
610,610,1686267429
611,611,1688509105
612,612,1703432724
613,613,1679685922
614,614,1691692125
615,615,1677705685
616,616,1695431330
617,617,1688431336
618,618,1703986076
619,619,1695966857
620,620,1687531239
621,621,1697511438
622,622,1699235018
623,623,1696312274
624,624,1682793145
625,625,1693870173
626,626,1680287114
627,627,1675426664
628,628,1697329759
629,629,1693871228
630,630,1702379017
631,631,1675876633
632,632,1679577450
633,633,1677396997
634,634,1691805889
635,635,1673912601
636,636,1686523527
637,637,1693375501
638,638,1680965525
639,639,1680144704
640,640,1693256935
641,641,1676739725
642,642,1683146557
643,643,1693922226
644,644,1686029666
645,645,1703020949
646,646,1682243362
647,647,1672775903
648,648,1693716939
649,649,1673866942
650,650,1696096396
651,651,1677162230
652,652,1692547467
653,653,1679366077
654,654,1676114894
655,655,1690405050
656,656,1673843949
657,657,1685947509
658,658,1700875806
659,659,1699390569
660,660,1703053770
661,661,1675531358
662,662,1680496247
663,663,1688303852
664,664,1701273581
665,665,1678307551
666,666,1681324903
667,667,1695716400
668,668,1687336003
669,669,1698880753
670,670,1675829515
671,671,1700862384
672,672,1693363918
673,673,1676606534
674,674,1694076524
675,675,1689301192
676,676,1689452588
677,677,1699314832
678,678,1682102917
679,679,1689848683
680,680,1679427015
681,681,1675522738
682,682,1681680972
683,683,1672980609
684,684,1672761891
685,685,1676709620
686,686,1694086923
687,687,1703539000
688,688,1696364638
689,689,1702102158
690,690,1697752767
691,691,1675920499
692,692,1695862603
693,693,1703429746
694,694,1680319202
695,695,1696924916
696,696,1681037144
697,697,1677746170
698,698,1693617657
699,699,1683657269
700,700,1694664203
701,701,1701156415
702,702,1702487341
703,703,1694167667
704,704,1698517136
705,705,1687166797
706,706,1678911703
707,707,1700576385
708,708,1697318541
709,709,1686691178
710,710,1701665672
711,711,1699928590
712,712,1685957812
713,713,1683520753
714,714,1682386384
715,715,1680032226
716,716,1701455040
717,717,1692264466
718,718,1695864421
719,719,1679153571
720,720,1675717036
721,721,1676567521
722,722,1675851382
723,723,1692376204
724,724,1677418585
725,725,1702845360
726,726,1682896099
727,727,1693053194
728,728,1692001761
729,729,1695720037
730,730,1684345335
731,731,1674407934
732,732,1684557811
733,733,1681209454
734,734,1675836682
735,735,1672905648
736,736,1672624645
737,737,1674821816
738,738,1692147932
739,739,1699278958
740,740,1693240742
741,741,1695501853
742,742,1686317580
743,743,1677857784
744,744,1679182900
745,745,1686404465
746,746,1677747257
747,747,1681588553
748,748,1694775424
749,749,1696483706
750,750,1680597007
751,751,1695370061
752,752,1689431241
753,753,1687473207
754,754,1701421141
755,755,1703477613
756,756,1699446493
757,757,1677954814
758,758,1701986415
759,759,1678946411
760,760,1687144080
761,761,1694977153
762,762,1703224619
763,763,1686031037
764,764,1675678610
765,765,1678648949
766,766,1691520745
767,767,1680286639
768,768,1685076913
769,769,1675058728
770,770,1701260142
771,771,1689850013
772,772,1700041492
773,773,1680441732
774,774,1701755457
775,775,1675430500
776,776,1681286534
777,777,1689706976
778,778,1678474076
779,779,1685446953
780,780,1677550226
781,781,1685745123
782,782,1699362422
783,783,1700148751
784,784,1697923731
785,785,1690263641
786,786,1679573108
787,787,1697645688
788,788,1697337199
789,789,1691954800
790,790,1697672672
791,791,1703631820
792,792,1687516266
793,793,1684206262
794,794,1702436177
795,795,1696562440
796,796,1691969027
797,797,1694150395
798,798,1693105419
799,799,1686408055
800,800,1685628808
801,801,1697172703
802,802,1703193124
803,803,1685744602
804,804,1685814171
805,805,1700918922
806,806,1672768795
807,807,1680297363
808,808,1696501195
809,809,1672629706
810,810,1696396972
811,811,1684453641
812,812,1681780747
813,813,1675247632
814,814,1693240335
815,815,1680282860
816,816,1675486378
817,817,1697791991
818,818,1678721851
819,819,1689152284
820,820,1698039445
821,821,1695767197
822,822,1689624064
823,823,1678842084
824,824,1692226044
825,825,1697576649
826,826,1682385290
827,827,1699072871
828,828,1703391581
829,829,1682345404
830,830,1675898563
831,831,1678029046
832,832,1702398070
833,833,1700221486
834,834,1696694917
835,835,1700788036
836,836,1701335624
837,837,1690307164
838,838,1684330326
839,839,1692234320
840,840,1695719070
841,841,1677261109
842,842,1703708402
843,843,1678520515
844,844,1676191335
845,845,1693000842
846,846,1692480883
847,847,1685585134
848,848,1681728138
849,849,1696455093
850,850,1684952161
851,851,1697682579
852,852,1700619319
853,853,1679759800
854,854,1698326254
855,855,1696943797
856,856,1674326830
857,857,1698142946
858,858,1684821913
859,859,1701199831
860,860,1674859961
861,861,1699945826
862,862,1673654929
863,863,1698760007
864,864,1702580324
865,865,1695979644
866,866,1682043662
867,867,1690915158
868,868,1698115750
869,869,1689697382
870,870,1685080176
871,871,1699743869
872,872,1686557546
873,873,1674632940
874,874,1676572233
875,875,1684071804
876,876,1703016708
877,877,1697263325
878,878,1689095716
879,879,1688378616
880,880,1673582482
881,881,1677771647
882,882,1676925422
883,883,1688178750
884,884,1701231886
885,885,1686805501
886,886,1683913378
887,887,1688754513
888,888,1683684902
889,889,1684792086
890,890,1689996041
891,891,1690763249
892,892,1698857576
893,893,1687238849
894,894,1699812600
895,895,1703204897
896,896,1684833980
897,897,1677091940
898,898,1700612346
899,899,1683166741
900,900,1692168973
901,901,1676162054
902,902,1693100850
903,903,1688834457
904,904,1677524655
905,905,1697457154
906,906,1678548643
907,907,1693501501
908,908,1695118141
909,909,1678503733
910,910,1679368925
911,911,1693572784
912,912,1693452182
913,913,1689246497
914,914,1677284843
915,915,1701394269
916,916,1682066262
917,917,1685900743
918,918,1700329048
919,919,1674364729
920,920,1691538054
921,921,1682394780
922,922,1701554718
923,923,1687836400
924,924,1699465892
925,925,1674464310
926,926,1690550180
927,927,1700080658
928,928,1696778301
929,929,1677581588
930,930,1682050818
931,931,1676960228
932,932,1688236609
933,933,1701223882
934,934,1677484047
935,935,1674545825
936,936,1679376198
937,937,1675740514
938,938,1683201361
939,939,1692216558
940,940,1675731386
941,941,1693742576
942,942,1683530575
943,943,1685493525
944,944,1686212890
945,945,1702647531
946,946,1673034260
947,947,1691535914
948,948,1675272494
949,949,1700523568
950,950,1699465121
951,951,1677546720
952,952,1693439002
953,953,1685714783
954,954,1703951256
955,955,1692735415
956,956,1678539033
957,957,1689215469
958,958,1672602627
959,959,1702329836
960,960,1683557445
961,961,1703102485
962,962,1679107070
963,963,1693061131
964,964,1693584593
965,965,1682936838
966,966,1684470085
967,967,1696067244
968,968,1682837242
969,969,1682772706
970,970,1694043637
971,971,1703244030
972,972,1687252372
973,973,1686698759
974,974,1699312303
975,975,1679181896
976,976,1702386328
977,977,1679482721
978,978,1693814348
979,979,1685231192
980,980,1696609531
981,981,1691563445
982,982,1689191021
983,983,1679705288
984,984,1677193451
985,985,1680301658
986,986,1673941180
987,987,1677489194
988,988,1692374535
989,989,1690576524
990,990,1678015788
991,991,1685576298
992,992,1698638959
993,993,1700441323
994,994,1696987195
995,995,1676676125
996,996,1685572105
997,997,1676804964
998,998,1674789706
999,999,1690480302
1000,1000,1694481573
1001,1001,1681397990
1002,1002,1681927461
1003,1003,1685887070
1004,1004,1689131582
1005,1005,1696033547
1006,1006,1687417357
1007,1007,1692215749
1008,1008,1691337886
1009,1009,1673200889
1010,1010,1689269894
1011,1011,1679106917
1012,1012,1690795509
1013,1013,1699555235
1014,1014,1698653328
1015,1015,1699977497
1016,1016,1703912479
1017,1017,1686232303
1018,1018,1682756073
1019,1019,1681243959
1020,1020,1688670162
1021,1021,1703344758
1022,1022,1692632408
1023,1023,1682753720
1024,1024,1697103533
1025,1025,1692954385
1026,1026,1697161505
1027,1027,1700822867
1028,1028,1694524709
1029,1029,1676739719
1030,1030,1698208840
1031,1031,1680184571
1032,1032,1694914992
1033,1033,1686426710
1034,1034,1703471883
1035,1035,1675055643
1036,1036,1679306250
1037,1037,1675319228
1038,1038,1689566930
1039,1039,1688791148
1040,1040,1677145426
1041,1041,1679655477
1042,1042,1681397318
1043,1043,1692071756
1044,1044,1698931158
1045,1045,1681670086
1046,1046,1676003283
1047,1047,1682648606
1048,1048,1689643788
1049,1049,1690093994
1050,1050,1691773933
1051,1051,1694938040
1052,1052,1675009956
1053,1053,1692220888
1054,1054,1703262238
1055,1055,1690674191
1056,1056,1679814027
1057,1057,1672604656
1058,1058,1696483983
1059,1059,1682611318
1060,1060,1687925411
1061,1061,1681931140
1062,1062,1703057426
1063,1063,1681120455
1064,1064,1695847944
1065,1065,1697904892
1066,1066,1672952015
1067,1067,1676344218
1068,1068,1678629629
1069,1069,1684200431
1070,1070,1677265740
1071,1071,1701386718
1072,1072,1697130307
1073,1073,1702742811
1074,1074,1700157309
1075,1075,1700278174
1076,1076,1690849759
1077,1077,1677565760
1078,1078,1686898298
1079,1079,1698215636
1080,1080,1701048117
1081,1081,1683807079
1082,1082,1701559306
1083,1083,1703404786
1084,1084,1677206433
1085,1085,1673704357
1086,1086,1697938672
1087,1087,1689031569
1088,1088,1690677089
1089,1089,1674742543
1090,1090,1674475260
1091,1091,1675084464
1092,1092,1690337146
1093,1093,1676860321
1094,1094,1684302403
1095,1095,1703733846
1096,1096,1694418192
1097,1097,1703242898
1098,1098,1693045301
1099,1099,1689125305
1100,1100,1689173559
1101,1101,1696328090
1102,1102,1702752893
1103,1103,1680800140
1104,1104,1678010407
1105,1105,1701030195
1106,1106,1685014296
1107,1107,1674333676
1108,1108,1674178475
1109,1109,1678283236
1110,1110,1701144059
1111,1111,1700250479
1112,1112,1698419597
1113,1113,1685275539
1114,1114,1678969073
1115,1115,1679822067
1116,1116,1695043927
1117,1117,1678438623
1118,1118,1694125950
1119,1119,1682358369
1120,1120,1672994849
1121,1121,1680939652
1122,1122,1674141579
1123,1123,1700150623
1124,1124,1686468379
1125,1125,1678964999
1126,1126,1687494141
1127,1127,1701314073
1128,1128,1686814558
1129,1129,1699112584
1130,1130,1694412821
1131,1131,1684330457
1132,1132,1678045653
1133,1133,1676641128
1134,1134,1691182932
1135,1135,1677981339
1136,1136,1695202176
1137,1137,1676969878
1138,1138,1693600420
1139,1139,1689105640
1140,1140,1682745041
1141,1141,1681163307
1142,1142,1694975088
1143,1143,1695617621
1144,1144,1679169722
1145,1145,1695968598
1146,1146,1690090232
1147,1147,1684490275
1148,1148,1690687393
1149,1149,1684206570
1150,1150,1691191687
1151,1151,1690973932
1152,1152,1683499922
1153,1153,1673473228
1154,1154,1677357054
1155,1155,1702239265
1156,1156,1693359551
1157,1157,1687782507
1158,1158,1685601507
1159,1159,1681116508
1160,1160,1696984411
1161,1161,1699366526
1162,1162,1697488754
1163,1163,1679285528
1164,1164,1676817670
1165,1165,1704030478
1166,1166,1690726549
1167,1167,1687353557
1168,1168,1687091908
1169,1169,1690760244
1170,1170,1696661571
1171,1171,1690664872
1172,1172,1693263872
1173,1173,1698216963
1174,1174,1683805908
1175,1175,1696597348
1176,1176,1676641660
1177,1177,1678985034
1178,1178,1681501267
1179,1179,1688596076
1180,1180,1679414095
1181,1181,1681933267
1182,1182,1699808312
1183,1183,1676334064
1184,1184,1678843016
1185,1185,1699097239
1186,1186,1693955275
1187,1187,1703686114
1188,1188,1688720907
1189,1189,1697400328
1190,1190,1702522926
1191,1191,1693132889
1192,1192,1691258212
1193,1193,1674063860
1194,1194,1674346816
1195,1195,1688764675
1196,1196,1679677303
1197,1197,1702846500
1198,1198,1687599743
1199,1199,1703010077
1200,1200,1703196533
1201,1201,1698672916
1202,1202,1674970758
1203,1203,1683950636
1204,1204,1686277167
1205,1205,1696906711
1206,1206,1702407619
1207,1207,1688463978
1208,1208,1677012248
1209,1209,1694558742
1210,1210,1675372008
1211,1211,1698130297
1212,1212,1690599970
1213,1213,1681063223
1214,1214,1688806229
1215,1215,1700317667
1216,1216,1703676042
1217,1217,1694276653
1218,1218,1696541614
1219,1219,1688929029
1220,1220,1689811960
1221,1221,1688157500
1222,1222,1694434761
1223,1223,1699345647
1224,1224,1690755932
1225,1225,1677054324
1226,1226,1696377052
1227,1227,1675231822
1228,1228,1680388549
1229,1229,1697799927
1230,1230,1681201067
1231,1231,1692155891
1232,1232,1694340124
1233,1233,1688986255
1234,1234,1696490720
1235,1235,1681136904
1236,1236,1693962881
1237,1237,1700531275
1238,1238,1681250489
1239,1239,1681532520
1240,1240,1693298373
1241,1241,1702381192
1242,1242,1678524924
1243,1243,1674905306
1244,1244,1674508244
1245,1245,1693984927
1246,1246,1683012123
1247,1247,1685910281
1248,1248,1689865242
1249,1249,1694911669
1250,1250,1679795055
1251,1251,1695902490
1252,1252,1694217366
1253,1253,1701026211
1254,1254,1703589669
1255,1255,1682862303
1256,1256,1691343656
1257,1257,1683012977
1258,1258,1702983679
1259,1259,1696372556
1260,1260,1689010161
1261,1261,1682170288
1262,1262,1698192338
1263,1263,1694939549
1264,1264,1673450588
1265,1265,1700813426
1266,1266,1683409747
1267,1267,1681445722
1268,1268,1696038614
1269,1269,1701836282
1270,1270,1689611460
1271,1271,1680734899
1272,1272,1700784836
1273,1273,1680055590
1274,1274,1699766966
1275,1275,1678996399
1276,1276,1695971203
1277,1277,1681296130
1278,1278,1692422502
1279,1279,1681285067
1280,1280,1691590466
1281,1281,1701222684
1282,1282,1686035170
1283,1283,1698078401
1284,1284,1690134266
1285,1285,1681980383
1286,1286,1678111413
1287,1287,1678335214
1288,1288,1703430107
1289,1289,1700146632
1290,1290,1681242447
1291,1291,1685240337
1292,1292,1688524803
1293,1293,1677117495
1294,1294,1692223031
1295,1295,1691384012
1296,1296,1700958761
1297,1297,1681722414
1298,1298,1698866100
1299,1299,1678696117
1300,1300,1676646997
1301,1301,1699218764
1302,1302,1672699187
1303,1303,1682027726
1304,1304,1688097939
1305,1305,1694278627
1306,1306,1683123163
1307,1307,1688923086
1308,1308,1689941728
1309,1309,1702692878
1310,1310,1674413349
1311,1311,1673876493
1312,1312,1699262902
1313,1313,1693444646
1314,1314,1686283576
1315,1315,1683967088
1316,1316,1690116125
1317,1317,1694426033
1318,1318,1691766759
1319,1319,1689006504
1320,1320,1688189480
1321,1321,1678754173
1322,1322,1686178916
1323,1323,1676406884
1324,1324,1676863107
1325,1325,1677759516
1326,1326,1682284249
1327,1327,1698979945
1328,1328,1690486282
1329,1329,1684422042
1330,1330,1684470731
1331,1331,1675855301
1332,1332,1695205243
1333,1333,1702188128
1334,1334,1693644040
1335,1335,1703989725
1336,1336,1694783351
1337,1337,1682819779
1338,1338,1695739423
1339,1339,1687712143
1340,1340,1695478880
1341,1341,1692707882
1342,1342,1681513498
1343,1343,1684793889
1344,1344,1688341241
1345,1345,1684404091
1346,1346,1693261340
1347,1347,1700196275
1348,1348,1673483812
1349,1349,1691539028
1350,1350,1702399561
1351,1351,1679790490
1352,1352,1691919320
1353,1353,1690794283
1354,1354,1698302329
1355,1355,1693648307
1356,1356,1689580897
1357,1357,1682643142
1358,1358,1683335660
1359,1359,1679416927
1360,1360,1692766362
1361,1361,1698546805
1362,1362,1680955933
1363,1363,1676505290
1364,1364,1690439631
1365,1365,1674533232
1366,1366,1677264570
1367,1367,1695561971
1368,1368,1688847529
1369,1369,1685399337
1370,1370,1677981998
1371,1371,1701493242
1372,1372,1673883409
1373,1373,1686212650
1374,1374,1703762743
1375,1375,1672789417
1376,1376,1684769941
1377,1377,1703397053
1378,1378,1703802497
1379,1379,1689383169
1380,1380,1679907139
1381,1381,1691019066
1382,1382,1675603916
1383,1383,1699057597
1384,1384,1687510725
1385,1385,1681790959
1386,1386,1701202450
1387,1387,1691801956
1388,1388,1692100231
1389,1389,1679605879
1390,1390,1691975813
1391,1391,1678787508
1392,1392,1697920750
1393,1393,1697865291
1394,1394,1695812086
1395,1395,1684907744
1396,1396,1676542646
1397,1397,1676775062
1398,1398,1692778125
1399,1399,1685359766
1400,1400,1696712992
1401,1401,1702626806
1402,1402,1690039020
1403,1403,1702171029
1404,1404,1674552210
1405,1405,1672714954
1406,1406,1700347318
1407,1407,1687970106
1408,1408,1686971681
1409,1409,1682304563
1410,1410,1685291977
1411,1411,1697363524
1412,1412,1674066202
1413,1413,1676041382
1414,1414,1697204158
1415,1415,1699987953
1416,1416,1680859646
1417,1417,1703288427
1418,1418,1685797019
1419,1419,1696573169
1420,1420,1687951261
1421,1421,1683215726
1422,1422,1681427569
1423,1423,1701795215
1424,1424,1676436847
1425,1425,1685688731
1426,1426,1673621833
1427,1427,1680695321
1428,1428,1672758765
1429,1429,1679495620
1430,1430,1679693045
1431,1431,1689489909
1432,1432,1696919134
1433,1433,1677564978
1434,1434,1679201649
1435,1435,1676669082
1436,1436,1676870889
1437,1437,1697603625
1438,1438,1702407046
1439,1439,1679108920
1440,1440,1677313676
1441,1441,1688952353
1442,1442,1677957165
1443,1443,1688027817
1444,1444,1701283162
1445,1445,1694053276
1446,1446,1688935737
1447,1447,1688326126
1448,1448,1674579361
1449,1449,1678922987
1450,1450,1697204124
1451,1451,1681894560
1452,1452,1697827357
